date,n_kap_day,n_material,kap_score,kap_polarity,has_earnings,has_dividend,has_buyback,has_rating,has_oda
2025-03-01,1,1,0.0,neutral,0,0,0,0,0
2025-03-03,55,49,71.5,bullish,1,1,0,0,1
2025-03-04,36,31,37.0,bullish,1,1,0,0,1
2025-03-05,22,19,26.0,bullish,1,1,0,0,1
2025-03-06,28,24,33.0,bullish,1,1,0,0,1
2025-03-07,20,15,17.5,bullish,1,1,0,0,1
2025-03-10,32,27,19.5,bullish,1,1,0,1,1
2025-03-11,39,32,22.0,bullish,0,0,0,0,1
2025-03-12,23,21,25.0,bullish,1,0,0,0,1
2025-03-13,13,12,7.0,bullish,0,0,0,0,1
2025-03-14,4,4,4.0,bullish,0,0,0,0,1
2025-03-17,8,8,3.0,bullish,0,0,0,0,1
2025-03-18,8,7,6.0,bullish,0,0,0,0,1
2025-03-19,14,10,5.2,bullish,0,0,1,1,1
2025-03-20,22,14,22.4,bullish,0,0,1,0,1
2025-03-21,27,18,32.4,bullish,0,1,1,0,1
2025-03-24,23,12,24.7,bullish,0,1,1,1,1
2025-03-25,26,22,42.2,bullish,0,1,1,1,1
2025-03-26,39,37,100.7,bullish,0,1,1,1,1
2025-03-27,48,46,85.5,bullish,0,1,0,0,1
2025-03-28,43,41,76.5,bullish,0,1,0,0,1
2025-04-02,16,11,18.0,bullish,0,0,0,0,1
2025-04-03,19,17,25.5,bullish,0,1,0,0,1
2025-04-04,11,10,6.0,bullish,0,0,0,1,0
2025-04-07,17,17,21.0,bullish,0,0,0,0,1
2025-04-08,13,13,5.0,bullish,0,0,0,0,1
2025-04-09,20,20,22.0,bullish,0,0,0,0,1
2025-04-10,14,11,11.0,bullish,0,0,0,0,1
2025-04-11,23,20,11.0,bullish,0,0,0,0,1
2025-04-12,1,1,0.0,neutral,0,0,0,0,0
2025-04-13,1,1,1.0,bullish,0,0,0,0,1
2025-04-14,14,14,21.5,bullish,0,1,0,0,1
2025-04-15,10,9,26.7,bullish,0,1,1,0,0
2025-04-16,13,12,24.2,bullish,0,0,1,0,0
2025-04-17,15,14,15.2,bullish,0,0,1,0,1
2025-04-18,22,19,9.2,bullish,0,0,1,0,1
2025-04-21,25,24,24.2,bullish,0,0,1,0,1
2025-04-22,20,18,25.599999999999998,bullish,0,0,1,0,1
2025-04-24,19,16,29.9,bullish,1,1,1,0,1
2025-04-25,20,15,20.7,bullish,1,1,1,0,1
2025-04-28,34,22,16.2,bullish,1,0,1,0,1
2025-04-29,42,36,55.60000000000001,bullish,1,1,1,0,1
2025-04-30,31,26,21.0,bullish,1,0,1,0,1
2025-05-01,1,1,-1.0,bearish,0,0,0,0,1
2025-05-02,10,8,10.2,bullish,0,0,1,0,1
2025-05-03,1,1,1.0,bullish,0,0,0,0,0
2025-05-05,15,15,19.5,bullish,0,1,0,0,1
2025-05-06,32,27,17.2,bullish,1,0,1,0,1
2025-05-07,29,22,18.2,bullish,1,0,1,0,1
2025-05-08,24,20,7.2,bullish,1,0,1,0,1
2025-05-09,46,37,43.0,bullish,1,1,1,0,1
2025-05-12,16,14,6.0,bullish,1,0,0,0,1
2025-05-13,17,16,5.0,bullish,0,0,0,0,0
2025-05-14,21,19,37.2,bullish,0,1,1,0,1
2025-05-15,25,22,17.9,bullish,0,1,1,0,1
2025-05-16,12,12,5.0,bullish,0,0,0,0,1
2025-05-20,20,16,11.0,bullish,0,0,0,0,1
2025-05-21,17,16,32.4,bullish,0,1,1,0,1
2025-05-22,13,12,9.0,bullish,0,0,0,1,1
2025-05-23,4,4,2.0,bullish,0,0,0,1,1
2025-05-26,10,7,16.0,bullish,0,0,0,1,1
2025-05-27,12,12,10.0,bullish,0,0,0,1,1
2025-05-28,10,8,17.2,bullish,0,0,1,0,1
2025-05-29,29,26,19.0,bullish,0,1,0,1,1
2025-05-30,34,32,26.8,bullish,0,0,0,1,1
2025-05-31,1,1,0.0,neutral,0,0,0,0,0
2025-06-02,14,13,3.0,bullish,0,0,0,1,1
2025-06-03,17,17,4.0,bullish,0,0,0,0,1
2025-06-04,17,16,11.2,bullish,0,0,0,0,1
2025-06-05,5,5,1.0,bullish,0,0,0,0,0
2025-06-09,1,1,0.0,neutral,0,0,0,0,0
2025-06-10,15,13,0.0,neutral,0,0,0,0,1
2025-06-11,18,18,14.0,bullish,0,0,0,1,1
2025-06-12,10,9,9.5,bullish,0,1,0,0,1
2025-06-13,23,19,20.0,bullish,0,0,0,1,1
2025-06-16,15,14,19.8,bullish,0,0,0,0,1
2025-06-17,7,6,4.0,bullish,0,0,0,0,0
2025-06-18,20,18,3.0,bullish,0,0,0,0,0
2025-06-19,12,10,11.8,bullish,0,0,0,0,0
2025-06-20,24,23,18.0,bullish,0,0,0,0,1
2025-06-23,19,17,12.0,bullish,0,0,0,1,1
2025-06-24,11,11,6.2,bullish,0,0,0,0,1
2025-06-25,22,21,20.3,bullish,0,0,0,0,1
2025-06-26,17,16,17.8,bullish,0,0,0,0,1
2025-06-27,12,11,4.0,bullish,0,0,1,0,1
2025-06-30,14,13,9.2,bullish,0,0,1,0,0
2025-07-01,15,11,7.0,bullish,0,0,0,1,1
2025-07-02,6,5,5.0,bullish,0,0,0,0,0
2025-07-03,9,8,0.0,neutral,0,0,0,0,1
2025-07-04,13,13,3.0,bullish,0,0,0,0,1
2025-07-07,9,9,0.0,neutral,0,0,0,0,1
2025-07-08,12,10,6.0,bullish,0,0,0,0,1
2025-07-09,7,5,-1.0,bearish,0,0,0,1,0
2025-07-10,10,8,10.0,bullish,0,0,0,0,1
2025-07-11,11,8,0.0,neutral,0,0,0,0,1
2025-07-12,1,1,0.0,neutral,0,0,0,0,0
2025-07-14,2,2,3.0,bullish,0,0,0,0,0
2025-07-15,1,1,0.0,neutral,0,0,0,0,0
2025-07-16,6,5,6.0,bullish,0,0,0,0,1
2025-07-17,4,3,2.0,bullish,0,0,0,0,1
2025-07-18,11,9,0.0,neutral,0,0,0,1,1
2025-07-21,13,13,4.0,bullish,0,0,0,0,1
2025-07-22,6,5,1.0,bullish,0,0,0,0,1
2025-07-23,8,8,0.0,neutral,0,0,0,0,1
2025-07-24,5,5,2.0,bullish,0,0,0,0,1
2025-07-25,19,16,5.0,bullish,1,0,0,0,1
2025-07-28,9,7,3.0,bullish,1,0,0,0,1
2025-07-29,38,33,15.3,bullish,1,0,0,1,1
2025-07-30,21,16,10.0,bullish,1,0,0,0,1
2025-07-31,38,35,49.0,bullish,1,0,0,1,1
2025-08-01,16,16,7.0,bullish,0,0,0,0,1
2025-08-04,8,8,0.0,neutral,0,0,0,1,1
2025-08-05,33,25,9.0,bullish,1,0,0,0,1
2025-08-06,10,9,2.2,bullish,1,0,0,0,0
2025-08-07,11,10,4.0,bullish,1,0,0,0,1
2025-08-08,15,15,6.0,bullish,0,0,0,0,1
2025-08-11,16,14,2.0,bullish,0,0,0,0,1
2025-08-12,20,16,5.0,bullish,1,0,0,0,1
2025-08-13,31,28,18.0,bullish,1,0,0,1,1
2025-08-14,14,13,8.0,bullish,1,0,0,1,1
2025-08-15,19,16,10.5,bullish,1,1,0,0,1
2025-08-18,18,15,-1.0,bearish,1,0,0,0,1
2025-08-19,14,12,7.3,bullish,1,0,0,1,1
2025-08-20,6,5,5.6,bullish,0,0,0,0,0
2025-08-21,5,5,3.3,bullish,0,0,0,1,0
2025-08-22,7,5,0.0,neutral,0,0,0,0,1
2025-08-23,2,1,0.0,neutral,0,0,0,0,1
2025-08-25,9,9,6.0,bullish,0,0,0,0,1
2025-08-26,13,11,9.0,bullish,0,0,0,0,1
2025-08-27,7,7,13.0,bullish,0,0,0,0,1
2025-08-28,6,5,3.0,bullish,0,0,0,0,1
2025-08-29,10,8,5.0,bullish,0,0,0,1,1
2025-09-01,11,9,1.0,bullish,0,0,0,0,1
2025-09-02,30,3,3.0,bullish,0,0,0,0,1
2025-09-03,13,6,1.0,bullish,0,0,0,0,1
2025-09-04,9,8,4.0,bullish,0,0,0,0,1
2025-09-05,7,7,1.0,bullish,0,0,0,0,1
2025-09-06,3,3,1.0,bullish,0,0,0,0,1
2025-09-08,17,15,16.0,bullish,0,0,0,0,1
2025-09-09,5,5,2.0,bullish,0,0,0,0,1
2025-09-10,8,8,4.0,bullish,0,0,0,0,1
2025-09-11,7,4,-2.0,bearish,0,0,0,0,1
2025-09-12,13,12,13.2,bullish,0,0,1,0,1
2025-09-15,7,4,1.0,bullish,0,0,0,0,1
2025-09-16,8,8,6.3,bullish,0,0,0,0,0
2025-09-17,7,7,3.0,bullish,0,0,0,0,1
2025-09-18,8,8,10.399999999999999,bullish,0,0,1,0,0
2025-09-19,12,12,-5.0,bearish,0,0,0,0,1
2025-09-21,3,3,0.0,neutral,0,0,0,0,1
2025-09-22,5,5,-1.0,bearish,0,0,0,0,1
2025-09-23,11,9,1.0,bullish,0,0,0,1,0
2025-09-24,13,13,9.0,bullish,0,0,0,0,1
2025-09-25,18,16,4.0,bullish,0,0,0,0,1
2025-09-26,15,13,18.2,bullish,0,0,1,0,1
2025-09-29,6,6,0.0,neutral,0,0,0,1,0
2025-09-30,20,19,19.0,bullish,0,0,0,1,1
2025-10-01,34,33,12.0,bullish,0,0,0,0,1
2025-10-02,16,10,7.0,bullish,0,0,0,0,1
2025-10-03,12,7,6.2,bullish,0,0,0,0,1
2025-10-06,10,10,6.0,bullish,0,0,0,0,1
2025-10-07,10,10,3.0,bullish,0,0,0,0,1
2025-10-08,6,6,2.0,bullish,0,0,0,0,1
2025-10-09,9,8,4.2,bullish,0,0,1,0,1
2025-10-10,10,7,3.0,bullish,0,0,0,0,1
2025-10-13,8,8,-3.0,bearish,0,0,0,0,1
2025-10-14,22,14,5.3,bullish,0,0,0,0,1
2025-10-15,12,11,3.0,bullish,0,0,0,1,1
2025-10-16,15,12,1.2,bullish,0,0,1,0,1
2025-10-17,11,7,-1.0,bearish,0,0,0,0,1
2025-10-18,1,1,4.2,bullish,0,0,1,0,0
2025-10-20,13,11,-2.0,bearish,1,0,0,1,1
2025-10-21,17,17,6.2,bullish,0,0,1,0,0
2025-10-22,5,5,2.0,bullish,0,0,0,1,1
2025-10-23,18,15,6.0,bullish,1,0,0,0,1
2025-10-24,22,18,0.3,neutral,1,0,0,1,1
2025-10-27,21,18,7.6,bullish,1,0,0,0,1
2025-10-28,11,11,-2.0,bearish,0,0,0,0,1
2025-10-30,23,18,27.7,bullish,1,1,1,0,1
2025-10-31,29,21,3.3,bullish,1,0,0,0,1
2025-11-03,27,24,-10.0,bearish,1,0,0,1,1
2025-11-04,35,28,33.2,bullish,1,0,1,0,1
2025-11-05,20,15,16.2,bullish,1,0,1,0,1
2025-11-06,22,16,7.5,bullish,1,1,0,0,1
2025-11-07,40,31,4.5,bullish,1,1,0,1,1
2025-11-10,20,18,4.0,bullish,1,0,0,0,1
2025-11-11,20,12,6.0,bullish,0,0,0,0,1
2025-11-12,15,15,9.399999999999999,bullish,0,0,1,0,1
2025-11-13,8,8,2.0,bullish,0,0,0,0,1
2025-11-14,17,15,19.2,bullish,0,0,1,0,1
2025-11-17,6,5,2.0,bullish,0,0,0,0,1
2025-11-18,19,16,4.3,bullish,0,0,0,0,1
2025-11-19,10,9,12.3,bullish,0,0,0,0,1
2025-11-20,15,15,9.0,bullish,0,0,0,0,1
2025-11-21,10,8,6.0,bullish,0,0,0,0,1
2025-11-24,16,15,5.2,bullish,0,0,1,0,1
2025-11-25,19,16,10.0,bullish,0,0,0,1,1
2025-11-26,1,1,1.0,bullish,0,0,0,0,1
2025-11-27,9,9,10.3,bullish,0,0,0,0,0
2025-11-28,8,7,17.7,bullish,0,1,1,0,1
2025-12-01,7,7,0.0,neutral,0,0,0,0,0
2025-12-02,9,9,2.0,bullish,0,0,0,0,1
2025-12-03,11,9,10.0,bullish,0,0,0,0,1
2025-12-04,19,15,18.2,bullish,0,0,1,0,1
2025-12-05,12,12,7.8,bullish,0,0,0,1,1
2025-12-06,1,1,4.2,bullish,0,0,1,0,0
2025-12-08,25,23,15.2,bullish,0,0,1,0,1
2025-12-09,11,11,9.0,bullish,0,0,1,0,1
2025-12-10,17,17,11.0,bullish,0,0,0,0,1
2025-12-11,11,9,10.8,bullish,0,0,0,0,1
2025-12-12,15,13,17.0,bullish,0,0,0,1,1
2025-12-15,19,17,4.0,bullish,0,0,0,1,1
2025-12-16,18,18,3.0,bullish,0,0,0,1,1
2025-12-17,25,22,26.8,bullish,0,0,0,0,1
2025-12-18,15,14,7.2,bullish,0,0,1,0,1
2025-12-19,20,20,19.2,bullish,0,0,1,1,1
2025-12-22,22,18,2.0,bullish,0,0,0,0,1
2025-12-23,20,20,0.0,neutral,0,0,0,1,1
2025-12-24,20,19,1.0,bullish,0,0,1,0,1
2025-12-25,16,14,2.0,bullish,0,0,0,0,1
2025-12-26,21,20,13.0,bullish,0,0,0,1,1
2025-12-29,24,21,10.2,bullish,0,0,1,1,1
2025-12-30,27,26,7.0,bullish,0,0,0,0,1
2025-12-31,16,11,7.3,bullish,0,0,0,0,1
2026-01-01,3,2,1.0,bullish,0,0,0,0,0
2026-01-02,13,12,-3.0,bearish,0,0,0,0,1
2026-01-03,2,1,1.0,bullish,0,0,0,0,0
2026-01-05,15,13,0.0,neutral,0,0,0,0,1
2026-01-06,20,19,12.8,bullish,0,0,0,0,1
2026-01-07,6,6,0.0,neutral,0,0,0,0,1
2026-01-08,80,78,0.0,neutral,0,0,0,0,1
2026-01-09,54,53,-4.0,bearish,0,0,0,0,1
2026-01-12,15,15,0.0,neutral,1,0,0,1,1
2026-01-13,8,8,7.0,bullish,0,0,0,0,1
2026-01-14,10,10,11.0,bullish,0,0,0,0,1
2026-01-15,19,18,9.0,bullish,0,0,0,0,1
2026-01-16,24,24,13.0,bullish,0,0,0,0,1
2026-01-19,24,22,-3.0,bearish,0,0,0,0,1
2026-01-20,21,20,8.0,bullish,0,0,0,0,1
2026-01-21,16,12,2.0,bullish,0,0,0,0,1
2026-01-22,23,21,14.0,bullish,0,0,0,0,1
2026-01-23,11,11,6.0,bullish,0,0,0,0,1
2026-01-26,12,12,6.0,bullish,0,0,0,0,1
2026-01-27,17,16,16.0,bullish,0,0,0,0,1
2026-01-28,19,19,5.0,bullish,0,0,0,0,1
2026-01-29,13,11,-1.2,bearish,0,0,0,1,0
2026-01-30,20,17,-2.0,bearish,1,0,0,0,1
2026-01-31,1,1,0.0,neutral,0,0,0,0,0
2026-02-02,19,15,-1.0,bearish,1,0,0,0,1
2026-02-03,11,10,-1.0,bearish,0,0,0,0,1
2026-02-04,16,13,9.8,bullish,1,0,0,1,1
2026-02-05,10,7,6.0,bullish,1,0,0,0,1
2026-02-06,21,16,3.5,bullish,1,1,0,1,1
2026-02-09,23,21,-1.0,bearish,1,0,0,0,1
2026-02-10,34,32,18.5,bullish,1,1,0,0,1
2026-02-11,18,16,13.0,bullish,1,0,0,0,1
2026-02-12,9,7,3.0,bullish,0,0,0,0,1
2026-02-13,37,35,24.5,bullish,0,1,0,1,1
2026-02-16,22,21,10.5,bullish,1,1,0,0,1
2026-02-17,51,46,19.5,bullish,1,1,0,0,1
2026-02-18,26,19,14.7,bullish,1,1,1,0,1
2026-02-19,30,17,12.2,bullish,0,1,0,1,1
2026-02-20,13,9,8.8,bullish,0,0,0,0,1
2026-02-23,7,6,3.0,bullish,0,0,0,0,1
2026-02-24,29,25,18.0,bullish,1,0,0,1,1
2026-02-25,15,13,36.0,bullish,0,1,1,0,1
2026-02-26,9,9,9.2,bullish,0,0,1,0,1
2026-02-27,19,14,10.2,bullish,0,0,1,1,1
2026-03-02,27,25,22.0,bullish,0,0,0,0,1
2026-03-03,16,10,15.5,bullish,0,1,0,0,0
2026-03-04,76,67,75.0,bullish,1,1,0,0,1
2026-03-05,32,26,28.5,bullish,1,1,0,1,1
2026-03-06,22,15,16.0,bullish,0,0,0,0,1
2026-03-07,13,11,1.5,bullish,1,1,0,0,1
2026-03-09,23,19,21.5,bullish,0,1,0,0,1
2026-03-10,23,19,9.0,bullish,1,0,0,0,1
2026-03-11,40,33,21.5,bullish,1,1,0,0,1
2026-03-12,23,20,23.0,bullish,0,1,0,0,1
2026-03-13,34,32,63.5,bullish,0,1,0,0,1
2026-03-16,19,17,32.0,bullish,0,1,0,0,1
2026-03-17,11,11,27.5,bullish,0,1,0,0,1
2026-03-18,28,25,18.0,bullish,0,1,0,0,1
2026-03-19,10,10,6.0,bullish,0,0,0,0,0
2026-03-23,19,14,13.0,bullish,0,0,0,1,1
2026-03-24,11,10,16.5,bullish,0,1,0,0,1
2026-03-25,18,18,9.0,bullish,0,0,0,1,1
2026-03-26,27,26,14.5,bullish,0,1,0,0,1
2026-03-27,31,30,47.5,bullish,0,1,0,0,1
2026-03-28,1,1,-1.0,bearish,0,0,0,0,1
2026-03-30,15,15,9.5,bullish,0,1,0,0,1
2026-03-31,37,35,56.2,bullish,0,1,1,1,1
2026-04-01,22,20,14.8,bullish,0,0,0,0,1
2026-04-02,15,13,10.8,bullish,0,0,0,0,1
2026-04-03,17,14,8.0,bullish,0,0,0,1,1
2026-04-06,14,14,13.0,bullish,0,0,0,0,1
2026-04-07,15,13,25.5,bullish,0,1,0,0,1
2026-04-08,19,18,18.0,bullish,0,0,0,0,1
2026-04-09,22,18,26.0,bullish,0,1,0,0,1
2026-04-10,28,27,38.5,bullish,0,1,0,0,1
2026-04-13,21,20,30.0,bullish,0,1,0,0,1
2026-04-14,8,8,6.0,bullish,0,0,0,1,0
2026-04-15,9,9,-1.0,bearish,0,0,0,1,1
2026-04-16,9,9,4.0,bullish,0,0,0,0,1
2026-04-17,23,21,28.5,bullish,0,1,0,0,1
2026-04-20,19,18,30.5,bullish,0,1,0,0,1
2026-04-21,13,11,11.0,bullish,0,0,0,0,1
2026-04-22,10,8,0.0,neutral,1,0,0,0,1
2026-04-23,1,1,0.0,neutral,0,0,0,0,1
2026-04-24,11,11,6.0,bullish,0,0,0,0,0
2026-04-27,15,13,5.0,bullish,1,0,0,1,1
2026-04-28,26,19,15.5,bullish,1,1,0,0,1
2026-04-29,27,20,17.5,bullish,1,1,0,0,1
2026-04-30,9,7,2.0,bullish,0,0,0,0,1
2026-05-04,13,9,0.0,neutral,1,0,0,0,1
2026-05-05,38,28,31.2,bullish,1,1,1,0,1
2026-05-06,27,23,9.0,bullish,1,0,0,0,1
2026-05-07,12,11,16.5,bullish,1,1,0,0,1
2026-05-08,41,34,35.8,bullish,1,0,0,0,1
2026-05-11,41,34,18.5,bullish,1,1,0,0,1
2026-05-12,20,17,24.8,bullish,0,0,0,0,1
2026-05-13,28,25,27.3,bullish,0,1,0,0,1
2026-05-14,19,17,23.0,bullish,0,0,0,1,1
2026-05-15,34,30,21.0,bullish,0,1,0,1,1
2026-05-18,12,11,1.0,bullish,0,0,0,1,1
2026-05-19,1,1,0.0,neutral,0,0,0,1,0
2026-05-20,15,15,1.2,bullish,0,0,0,1,1
2026-05-21,40,16,0.8,neutral,0,0,0,0,1
2026-05-22,33,32,42.8,bullish,0,0,0,1,1
2026-05-25,4,2,0.0,neutral,0,0,0,0,0
2026-05-26,4,3,4.0,bullish,0,0,0,0,0
2026-05-27,1,1,0.0,neutral,0,0,0,0,0
2026-05-29,1,1,0.0,neutral,0,0,0,1,0
2026-06-01,18,15,10.0,bullish,0,0,0,0,1
2026-06-02,16,13,4.0,bullish,0,0,0,0,1
2026-06-03,12,9,11.8,bullish,0,0,0,0,1
2026-06-04,14,11,26.8,bullish,0,0,0,0,1
2026-06-05,12,10,9.8,bullish,0,0,0,0,1
2026-06-08,25,22,7.5,bullish,0,1,0,0,1
2026-06-09,20,18,-1.0,bearish,0,0,0,0,1
2026-06-10,15,15,4.8,bullish,0,0,0,0,1
2026-06-11,18,17,5.0,bullish,0,0,0,1,1
2026-06-12,20,19,8.0,bullish,0,0,0,0,1
2026-06-15,10,10,6.0,bullish,0,0,0,1,1
2026-06-16,6,6,4.0,bullish,0,0,0,0,1
2026-06-17,11,11,7.0,bullish,0,0,0,1,1
2026-06-18,19,17,9.0,bullish,0,0,0,0,1
2026-06-19,22,21,11.0,bullish,0,0,0,0,1
2026-06-22,15,13,3.0,bullish,0,0,0,0,1
2026-06-23,20,19,15.600000000000001,bullish,0,0,1,0,1
2026-06-24,12,11,7.0,bullish,0,0,0,0,1
2026-06-25,12,8,-0.8,neutral,0,0,0,0,1
2026-06-26,15,14,0.0,neutral,0,0,0,0,1
2026-06-29,10,10,3.0,bullish,0,0,0,0,1
2026-06-30,10,10,3.0,bullish,0,0,0,0,1
2026-07-01,20,20,5.0,bullish,0,0,0,0,1
2026-07-02,19,15,-1.2,bearish,0,0,0,1,1
2026-07-03,14,11,3.2,bullish,0,0,1,0,1
2026-07-06,14,13,5.2,bullish,0,0,1,0,1
2026-07-07,9,7,7.2,bullish,0,0,1,1,0
2026-07-08,17,15,7.0,bullish,0,0,1,0,1
2026-07-09,12,11,7.2,bullish,0,0,1,1,1
2026-07-10,11,11,10.2,bullish,0,0,1,0,1
2026-07-13,15,14,6.2,bullish,0,0,1,0,1
2026-07-14,7,7,1.0,bullish,0,0,0,0,0
2026-07-16,15,15,-2.0,bearish,0,0,0,1,1
2026-07-17,16,16,6.2,bullish,0,0,1,0,1
2026-07-20,16,15,8.0,bullish,0,0,0,0,0
2026-07-21,14,13,17.2,bullish,0,0,1,1,1
2026-07-22,9,6,1.0,bullish,0,0,0,0,1
2026-07-23,25,21,-1.8,bearish,0,0,1,1,1
2026-07-24,7,7,7.2,bullish,0,0,1,0,1
2026-07-27,16,12,5.2,bullish,0,0,1,0,1
2026-07-28,21,17,11.2,bullish,1,0,1,0,1
2026-07-29,21,19,13.2,bullish,1,0,1,1,1
2026-07-30,21,15,15.2,bullish,1,0,1,0,1
2026-07-31,13,11,9.0,bullish,1,0,0,0,1
2026-08-03,22,15,-2.0,bearish,1,0,0,0,1
2026-08-04,25,21,8.0,bullish,1,0,0,0,1
2026-08-05,27,22,11.8,bullish,1,0,0,0,1
2026-08-06,16,12,5.0,bullish,1,0,0,0,1
2026-08-07,16,13,8.0,bullish,0,0,0,0,1
2026-08-10,22,17,-1.0,bearish,1,0,0,0,1
2026-08-11,15,13,2.0,bullish,1,0,0,0,1
2026-08-12,27,25,11.0,bullish,1,0,0,0,1
2026-08-13,23,20,-8.0,bearish,1,0,0,1,1
2026-08-14,45,41,14.0,bullish,1,0,0,0,1
2026-08-17,15,12,9.600000000000001,bullish,1,0,0,0,1
2026-08-18,11,10,3.0,bullish,1,0,0,0,0
2026-08-19,14,13,10.0,bullish,0,0,0,1,1
2026-08-20,24,22,2.0,bullish,0,0,0,1,1
2026-08-21,11,10,4.8,bullish,0,0,0,1,1
2026-08-24,6,6,1.0,bullish,0,0,0,0,0
2026-08-25,6,4,-2.0,bearish,0,0,0,0,1
2026-08-26,4,4,1.0,bullish,0,0,0,0,1
2026-08-27,3,3,0.0,neutral,0,0,0,1,1
